,GrLivArea,YearBuilt,GarageCars,TotalBsmtSF,RoofMatl_ClyTile,YearRemodAdd,Fireplaces,MSZoning_C (all),KitchenAbvGr,OverallCond_3,MSZoning_RM,BsmtFinType1_GLQ,BsmtQual_Ex,Condition2_PosN,Neighborhood_Crawfor,OverallCond_4,KitchenQual_Ex,SaleCondition_Abnorml,LotArea,MSSubClass_30,KitchenQual_Gd,OverallCond_7,OverallQual_8,Neighborhood_MeadowV,CentralAir_N,OverallQual_9,OverallQual_10,OverallQual_7,BsmtFullBath,OverallQual_6,Functional_Maj2,BldgType_Twnhs,OverallQual_1,ScreenPorch,SaleType_WD,Neighborhood_Edwards,Heating_Grav,WoodDeckSF,Exterior1st_BrkFace,OverallCond_6,OverallCond_8,OverallCond_9,Foundation_CBlock,BsmtExposure_Gd,Condition1_Artery,Functional_Mod,MSZoning_FV,Neighborhood_NridgHt,Neighborhood_StoneBr,BldgType_TwnhsE,LotConfig_CulDSac,GarageCond_Fa,Condition1_RRAe,Functional_Sev,BsmtFinType1_Unf,EnclosedPorch,PoolQC_Gd,HeatingQC_TA,HalfBath,Condition1_Feedr,BsmtCond_Ex,SalePrice
1230,2620,1977,2,1361,0,1977,1,0,2,0,0,1,0,0,0,0,0,0,18890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,2,1,0,12.15477935
1231,1190,1962,2,1106,0,1962,0,0,1,0,0,0,0,0,0,0,0,0,7728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.79433792
1232,1224,1962,2,0,0,1962,0,0,2,0,0,0,0,0,0,0,0,0,9842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.53076538
1233,1188,1959,2,1188,0,1959,0,0,1,0,0,0,0,0,0,0,0,1,12160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.86358234
1234,1964,1911,0,940,0,1950,0,0,1,0,0,0,0,0,0,0,0,1,8525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,11.77528973
1235,1784,1914,1,747,0,1950,0,0,1,0,0,0,0,0,1,0,0,0,13132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,11.84141593
1236,1626,2003,2,764,0,2003,0,0,1,0,0,0,0,0,0,0,0,0,2628,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12.07539432
1237,1948,2004,2,847,0,2005,1,0,1,0,0,0,0,0,0,0,0,0,12393,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.18075484
1238,1141,2005,2,1141,0,2005,0,0,1,0,0,0,0,0,0,0,0,1,13072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,11.86709728
1239,1484,2006,2,1476,0,2006,1,0,1,0,0,1,0,0,0,0,1,0,9037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49087558
1240,1768,2003,2,884,0,2003,0,0,1,0,0,1,0,0,0,0,0,0,8158,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.32341114
1241,1689,2007,3,1689,0,2007,0,0,1,0,0,0,0,0,0,0,0,0,9849,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.42250573
1242,1173,1974,2,1053,0,1974,2,0,1,0,0,1,0,0,0,0,0,0,10625,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.04355372
1243,2076,2006,3,2076,0,2006,1,0,1,0,0,1,1,0,0,0,1,0,13891,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,216,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13.04979268
1244,1517,1929,2,792,0,1950,2,0,1,0,0,0,0,0,1,0,0,0,11435,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.34583459
1245,1868,1984,2,585,0,2003,1,0,1,0,0,0,0,0,0,0,0,1,12090,0,0,1,0,0,0,0,0,0,0,1,0,0,0,147,1,0,0,268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.08953883
1246,1553,2005,2,756,0,2006,0,0,1,0,0,0,0,0,0,0,0,0,8125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.13618652
1247,1034,1976,3,1012,0,1976,0,0,1,0,0,1,0,0,0,0,0,0,12328,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.04296531
1248,2058,1917,2,735,0,1950,1,0,1,0,1,0,0,0,0,0,0,0,9600,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,259,0,0,1,0,0,11.77143616
1249,988,1950,1,876,0,1950,0,0,1,0,0,0,0,0,0,0,0,0,7200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.68687877
1250,2110,1968,2,2110,0,1968,2,0,1,0,0,0,0,0,0,0,1,0,11160,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.4049235
1251,1405,2003,2,1405,0,2003,1,0,1,0,0,0,0,0,0,0,0,0,3136,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,148,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,12.05379521
1252,874,1968,1,864,0,1968,0,0,1,0,0,0,0,0,0,0,0,0,9858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.77528973
1253,2167,1974,2,1192,0,2003,2,0,1,0,0,0,0,0,0,0,0,0,17542,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,220,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.59133505
1254,1656,2003,2,746,0,2004,1,0,1,0,0,0,0,0,0,0,0,0,6931,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.01612206
1255,1367,1931,1,884,0,1950,1,0,1,0,1,0,0,0,0,0,0,0,6240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.75587164
1256,1987,1994,2,1986,0,1994,1,0,1,0,0,1,0,0,0,0,0,0,14303,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6165253
1257,864,1922,0,864,0,1950,0,0,1,0,0,0,0,0,0,0,0,0,4060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.51192496
1258,1166,2005,2,856,0,2005,0,0,1,0,0,1,0,0,0,0,0,0,9587,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.15477935
1259,1054,1969,2,1054,0,1969,0,0,1,0,0,0,0,0,0,0,0,0,9750,0,0,0,0,0,0,0,0,0,1,1,0,0,0,80,1,0,0,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.92503512
1260,1675,1999,2,841,0,1999,1,0,1,0,0,0,0,0,0,0,0,0,24682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12.10625231
1261,1050,1956,1,1050,0,1956,0,0,1,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76679219
1262,1788,1957,1,1104,0,1989,2,0,1,0,0,0,0,0,0,0,0,0,11250,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.99226042
1263,1824,1919,2,764,0,1950,1,0,1,0,0,0,0,0,0,0,0,0,13515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,0,0,0,0,0,12.10348606
1264,1337,1998,2,1405,0,1999,0,0,1,0,0,1,0,0,0,0,0,1,4060,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.10625231
1265,1452,1999,2,691,0,1999,0,0,1,0,0,1,0,0,0,0,0,0,3735,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12.12214741
1266,1889,1910,1,925,0,1950,1,0,2,0,1,0,0,0,0,1,0,0,10120,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,264,0,1,1,1,0,11.71177632
1267,2018,2008,3,2002,0,2009,1,0,1,0,0,0,1,0,0,0,1,0,13214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.84397135
1268,3447,1935,3,728,0,1997,2,0,1,0,0,0,0,0,1,0,0,0,14100,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,314,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.85055465
1269,1524,1958,1,874,0,1958,0,0,1,0,0,0,0,0,0,0,0,0,11344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,11.87756858
1270,1524,1979,2,1332,0,1979,1,0,1,0,0,1,0,0,0,0,0,0,23595,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.46843691
1271,1489,1968,2,1489,0,1968,1,0,1,0,0,0,0,0,0,0,0,0,9156,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.13215696
1272,935,1965,1,935,0,1965,0,0,1,0,0,0,0,0,0,0,0,0,13526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,180,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.8277362
1273,1357,1959,1,1019,0,2006,1,0,1,0,0,0,0,0,0,0,1,0,11512,0,0,1,0,0,0,0,0,0,1,1,0,0,0,163,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.08390501
1274,1250,1910,2,661,0,2003,1,0,1,0,0,0,0,0,1,0,0,0,5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,0,0,0,0,11.84222921
1275,1920,1948,2,928,0,1950,0,0,2,0,0,0,0,0,0,0,0,0,11345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.8277362
1276,1395,1972,2,723,0,1972,1,0,1,0,0,0,0,0,0,0,0,0,12936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,294,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,11.99535161
1277,1724,1967,2,1680,0,1976,1,0,1,0,0,0,0,0,0,0,0,0,17871,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.19551713
1278,2031,2002,2,1128,0,2002,1,0,1,0,0,1,0,0,0,0,0,0,9473,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.37581542
1279,1128,1920,2,698,0,1950,0,1,1,0,0,0,0,0,0,1,0,1,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,164,0,1,0,0,0,11.1331281
1280,1573,2002,2,1573,0,2002,0,0,1,0,0,1,0,0,0,0,0,0,9808,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3327053
1281,1339,1990,2,1309,0,1990,1,0,1,0,0,0,0,0,0,0,0,0,8049,0,0,0,0,0,0,0,0,1,1,0,0,0,0,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12.10071213
1282,1040,1977,2,1040,0,2008,0,0,1,0,0,0,0,0,0,0,0,0,8800,0,1,1,0,0,0,0,0,0,0,0,0,0,0,288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.92171836
1283,1824,1971,0,912,0,1971,0,0,2,0,0,0,0,0,0,0,0,0,9400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,11.84222921
1284,2447,1919,1,804,0,1990,1,0,1,0,0,0,0,0,0,0,0,0,9638,0,1,1,0,0,0,0,0,0,0,1,0,0,0,116,1,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,1,0,12.03765399
1285,1412,1939,1,780,0,1950,1,0,1,0,1,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.79433792
1286,1328,1963,2,1328,0,1963,2,0,1,0,0,0,0,0,0,0,0,0,9790,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,11.87059991
1287,1582,1964,2,1624,0,1964,0,0,1,0,0,0,0,0,0,0,0,0,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,168,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.15477935
1288,1659,2000,2,1501,0,2000,1,0,1,0,0,1,0,0,0,0,1,0,5664,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,212,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12.53537639
1289,1970,2006,3,1085,0,2006,1,0,1,0,0,0,0,0,0,0,1,0,11065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,12.54610995
1290,1152,1964,2,1152,0,1964,1,0,1,0,0,1,0,0,0,0,0,0,14112,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.10348606
1291,1302,1972,1,630,0,1972,0,0,1,0,1,0,0,0,0,0,0,0,1680,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11.69107165
1292,2372,1892,1,994,0,1965,0,0,2,0,1,0,0,0,0,1,0,0,6600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.58524613
1293,1664,1976,2,832,0,1976,1,0,1,0,0,1,0,0,0,0,0,0,10140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.00089179
1294,864,1955,2,864,0,1990,0,0,1,0,0,0,0,0,0,0,0,0,8172,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.65268741
1295,1052,1968,1,1052,0,1968,0,0,1,0,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11.8386256
1296,1128,1963,2,1120,0,1963,0,0,1,0,0,0,0,0,0,0,0,0,8700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,192,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,11.9511804
1297,1072,2005,2,547,0,2006,0,0,1,0,1,1,0,0,0,0,0,0,3675,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.8493977
1298,5642,2008,2,6110,1,2008,3,0,1,0,0,1,1,0,0,0,1,0,63887,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,11.98292909
1299,1246,1959,1,1246,0,1994,0,0,1,0,0,0,0,0,0,0,0,0,7500,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,218,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.94470788
1300,1983,1999,2,978,0,1999,1,0,1,0,0,1,0,0,0,0,0,0,10762,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12.32385568
1301,1494,1942,1,771,0,1950,2,0,1,0,0,0,0,0,1,0,0,0,7500,0,1,1,0,0,0,0,0,0,0,1,0,0,0,224,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.08672589
1302,2526,1994,3,1165,0,1994,1,0,1,0,0,1,0,0,0,0,0,0,10120,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.5776362
1303,1616,2005,3,1616,0,2005,0,0,1,0,0,0,0,0,0,0,0,0,8688,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.35449265
1304,1708,2004,2,976,0,2004,0,0,1,0,1,0,0,0,0,0,0,0,3363,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.77528973
1305,1652,2006,2,1652,0,2007,2,0,1,0,0,1,1,0,0,0,1,0,13173,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.69158046
1306,1368,2005,2,1368,0,2006,1,0,1,0,0,0,0,0,0,0,0,0,6955,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,12.21849517
1307,990,1994,2,990,0,1995,0,0,1,0,0,0,0,0,0,0,0,0,8072,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83500896
1308,1122,1948,2,924,0,2005,0,0,1,0,1,1,0,0,0,0,0,0,12000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.89818787
1309,1294,1991,2,1278,0,1991,0,0,1,0,0,1,0,0,0,0,0,0,7153,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.09625778
1310,1902,1959,2,1902,0,2002,2,0,1,0,0,1,0,0,1,0,1,0,17500,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,1,0,0,0,12.72188581
1311,1274,2005,2,1274,0,2007,0,0,1,0,0,1,0,0,0,0,0,0,8814,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22096126
1312,2810,1990,2,1453,0,1990,1,0,1,0,0,1,1,0,0,0,0,0,9572,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.6181823
1313,2599,1999,3,1393,0,1999,1,0,1,0,0,0,0,0,0,0,0,0,14774,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12.71640215
1314,948,1954,1,948,0,1954,1,0,1,0,0,0,0,0,0,0,0,0,8190,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.68687877
1315,2112,1969,2,952,0,1969,2,0,1,0,0,0,0,0,0,0,0,0,11075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12.23999086
1316,1630,2008,3,1622,0,2008,1,0,1,0,0,0,1,0,0,0,1,0,10226,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.59640043
1317,1352,2006,2,1352,0,2007,1,0,1,0,0,0,1,0,0,0,0,0,4230,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.24961095
1318,1787,2001,3,1753,0,2002,1,0,1,0,0,0,0,0,0,0,0,0,14781,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,198,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12.52452638
1319,948,1954,1,864,0,1954,0,0,1,0,0,0,0,0,0,0,0,0,10215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61728548
1320,1478,1957,2,1478,0,1957,2,0,1,1,0,0,0,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,1,1,0,0,0,216,1,0,0,114,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.96081129
1321,720,1949,1,0,0,1950,0,0,1,0,0,0,0,0,0,0,0,0,6627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.19134184
1322,1923,1992,2,750,0,1992,1,0,1,0,0,1,0,0,0,0,0,0,10186,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.15477935
1323,708,1940,0,420,0,1950,0,0,1,0,0,0,0,0,0,0,0,0,5330,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32055357
1324,1795,2006,3,1795,0,2007,1,0,1,0,0,0,1,0,0,0,0,0,9986,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.89818787
1325,796,1922,0,796,0,1950,0,0,1,0,1,0,0,0,0,1,0,0,3636,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,10.91508846
1326,774,1931,0,544,0,2006,0,0,1,0,0,0,0,0,0,0,0,0,4270,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,11.27720313
1327,816,1982,1,816,0,2008,1,0,1,0,0,0,0,0,0,0,0,0,6600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.77912851
1328,2792,1920,2,1510,0,1950,2,0,1,0,1,0,0,0,0,0,0,0,10440,0,0,1,0,0,0,0,0,0,0,1,0,0,0,480,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.45293272
