,LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,SalePrice,Alley_Grvl,LotShape_IR2,LandContour_Bnk,LotConfig_CulDSac,BldgType_TwnhsE,RoofStyle_Gable,RoofMatl_WdShngl,MasVnrType_BrkFace,ExterQual_TA,ExterCond_Fa,Foundation_PConc,BsmtExposure_Not_Avail,BsmtFinType2_Not_Avail,HeatingQC_Fa,CentralAir_N,Electrical_FuseF,KitchenQual_TA,Functional_Maj2,GarageFinish_RFn,GarageQual_Fa,PavedDrive_P,PoolQC_Not_Avail,Fence_Not_Avail,MiscFeature_Not_Avail,SaleType_New
1264,34.0,4060,1998,1999,0.0,266,1139,1405,1337,0,1337,1,2,0,2,1,5,0,1998.0,2,511,144,68,0,0,0,181000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1265,35.0,3735,1999,1999,218.0,450,241,691,713,739,1452,1,2,1,3,1,6,0,1999.0,2,506,0,34,0,0,0,183900,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1266,60.0,10120,1910,1950,0.0,0,925,925,964,925,1889,0,1,1,4,2,9,1,1960.0,1,308,0,0,264,0,0,122000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
1267,89.0,13214,2008,2009,0.0,0,2002,2002,2018,0,2018,0,2,0,3,1,10,1,2009.0,3,746,144,76,0,0,0,378500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1268,0.0,14100,1935,1997,632.0,192,536,728,1968,1479,3447,0,3,1,4,1,11,2,1982.0,3,1014,314,12,0,0,0,381000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1269,78.0,11344,1958,1958,180.0,460,414,874,874,650,1524,0,1,1,3,1,7,0,1958.0,1,315,0,0,0,0,0,144000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1270,0.0,23595,1979,1979,0.0,1258,74,1332,1332,192,1524,2,0,1,0,1,4,1,1979.0,2,586,268,0,0,0,0,260000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1271,0.0,9156,1968,1968,0.0,0,1489,1489,1489,0,1489,0,2,0,3,1,7,1,1968.0,2,462,0,0,0,0,0,185750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1272,0.0,13526,1965,1965,114.0,560,0,935,935,0,935,1,1,0,3,1,5,0,1965.0,1,288,180,0,0,0,0,137000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1273,124.0,11512,1959,2006,84.0,719,300,1019,1357,0,1357,1,1,0,2,1,5,1,1959.0,1,312,0,0,0,163,0,177000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1274,53.0,5362,1910,2003,0.0,0,661,661,661,589,1250,0,2,0,3,1,8,1,1985.0,2,552,242,0,81,0,0,139000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1275,95.0,11345,1948,1950,567.0,220,708,928,928,992,1920,0,2,0,4,2,10,0,1948.0,2,400,0,0,0,0,0,137000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1276,0.0,12936,1972,1972,0.0,593,130,723,735,660,1395,0,1,1,3,1,6,1,1972.0,2,497,294,116,0,0,0,162000,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1277,0.0,17871,1967,1976,359.0,528,1152,1680,1724,0,1724,1,1,1,3,1,7,1,1967.0,2,480,0,0,0,0,0,197900,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0
1278,75.0,9473,2002,2002,0.0,804,324,1128,1128,903,2031,1,2,1,3,1,7,1,2002.0,2,577,0,211,0,0,0,237000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1279,60.0,7500,1920,1950,0.0,0,698,698,698,430,1128,0,1,0,2,1,6,0,1980.0,2,528,30,0,164,0,0,68400,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
1280,67.0,9808,2002,2002,110.0,788,785,1573,1573,0,1573,1,2,0,3,1,6,0,2002.0,2,544,0,72,0,0,0,227000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1281,50.0,8049,1990,1990,54.0,1053,256,1309,1339,0,1339,1,2,0,2,1,6,1,1990.0,2,484,0,58,0,90,0,180000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1282,61.0,8800,1977,2008,0.0,532,364,1040,1040,0,1040,0,2,0,3,1,5,0,1977.0,2,484,0,0,0,288,0,150500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1283,94.0,9400,1971,1971,0.0,0,912,912,912,912,1824,0,2,2,4,2,8,0,0.0,0,0,128,0,0,0,0,139000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1284,50.0,9638,1919,1990,0.0,0,804,804,1699,748,2447,0,2,0,4,1,10,1,1969.0,1,336,272,0,42,116,0,169000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1285,50.0,6000,1939,1950,0.0,0,780,780,825,587,1412,0,1,0,4,1,6,1,1939.0,1,280,45,0,0,0,0,132500,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
1286,0.0,9790,1963,1963,451.0,569,678,1328,1328,0,1328,1,1,1,3,1,6,2,1963.0,2,528,0,26,0,0,0,143000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1287,0.0,36500,1964,1964,621.0,812,812,1624,1582,0,1582,0,2,0,4,1,7,0,1964.0,2,390,168,198,0,0,0,190000,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0
1288,40.0,5664,2000,2000,0.0,1158,343,1501,1659,0,1659,1,2,0,2,1,5,1,2000.0,2,499,212,59,0,0,0,278000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1289,86.0,11065,2006,2006,788.0,0,1085,1085,1120,850,1970,0,2,1,3,1,8,1,2006.0,3,753,177,74,0,0,0,281000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1290,0.0,14112,1964,1964,86.0,1014,138,1152,1152,0,1152,1,1,0,3,1,6,1,1964.0,2,484,227,0,0,0,0,180500,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
1291,21.0,1680,1972,1972,268.0,231,399,630,630,672,1302,0,2,1,3,1,6,0,1972.0,1,264,185,0,0,0,0,119500,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1292,60.0,6600,1892,1965,0.0,0,994,994,1378,994,2372,0,2,0,4,2,11,0,1985.0,1,432,0,287,0,0,0,107500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0
1293,78.0,10140,1976,1976,0.0,194,638,832,832,832,1664,0,2,1,4,1,8,1,1976.0,2,528,0,28,0,259,0,162900,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1294,60.0,8172,1955,1990,0.0,167,697,864,864,0,864,1,1,0,2,1,5,0,1957.0,2,572,0,0,0,0,0,115000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1295,70.0,8400,1968,1968,168.0,1016,36,1052,1052,0,1052,1,1,1,3,1,5,0,1968.0,1,288,356,0,0,0,0,138500,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1296,80.0,8700,1963,1963,148.0,776,344,1120,1128,0,1128,1,2,0,3,1,6,0,1963.0,2,525,192,20,123,0,0,155000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1297,35.0,3675,2005,2006,82.0,547,0,547,1072,0,1072,1,2,0,2,1,5,0,2005.0,2,525,0,44,0,0,0,140000,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
1298,313.0,63887,2008,2008,796.0,5644,466,6110,4692,950,5642,2,2,1,3,1,12,3,2008.0,2,1418,214,292,0,0,480,160000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1299,75.0,7500,1959,1994,0.0,340,0,1246,1246,0,1246,1,1,1,3,1,6,0,1959.0,1,305,218,0,0,0,0,154000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1300,0.0,10762,1999,1999,344.0,694,284,978,1005,978,1983,0,2,1,3,1,9,1,1999.0,2,490,0,0,0,0,0,225000,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1301,0.0,7500,1942,1950,0.0,547,224,771,753,741,1494,0,1,0,3,1,7,2,1942.0,1,213,0,0,0,224,0,177500,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
1302,92.0,10120,1994,1994,391.0,740,425,1165,1203,1323,2526,1,2,1,4,1,8,1,1994.0,3,844,309,78,0,0,0,290000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1303,73.0,8688,2005,2005,228.0,0,1616,1616,1616,0,1616,0,2,0,3,1,7,0,2005.0,3,834,208,59,0,0,0,232000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1304,32.0,3363,2004,2004,117.0,0,976,976,976,732,1708,0,2,0,3,1,7,0,2004.0,2,380,0,40,0,0,0,130000,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1305,108.0,13173,2006,2007,300.0,1572,80,1652,1652,0,1652,1,2,0,2,1,6,2,2006.0,2,840,404,102,0,0,0,325000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1306,48.0,6955,2005,2006,94.0,0,1368,1368,1368,0,1368,0,2,0,2,1,6,1,2005.0,2,474,132,35,0,0,0,202500,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1307,60.0,8072,1994,1995,0.0,746,244,990,990,0,990,1,1,0,3,1,5,0,2000.0,2,480,0,64,0,0,0,138000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1308,100.0,12000,1948,2005,0.0,144,172,924,1122,0,1122,1,1,0,2,1,6,0,1948.0,2,528,0,36,0,0,0,147000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1309,0.0,7153,1991,1991,88.0,1200,78,1278,1294,0,1294,1,2,0,3,1,6,0,1991.0,2,496,112,51,0,0,0,179200,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1310,100.0,17500,1959,2002,0.0,1406,496,1902,1902,0,1902,1,2,0,3,1,7,2,1959.0,2,567,0,207,162,0,0,335000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1311,68.0,8814,2005,2007,80.0,925,349,1274,1274,0,1274,1,2,0,3,1,6,0,2005.0,2,508,264,98,0,0,0,203000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1312,0.0,9572,1990,1990,336.0,482,971,1453,1453,1357,2810,0,2,1,4,1,9,1,1990.0,2,750,500,0,0,0,0,302000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1313,108.0,14774,1999,1999,165.0,0,1393,1393,1422,1177,2599,0,2,1,4,1,10,1,1999.0,3,779,668,30,0,0,0,333168,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1314,60.0,8190,1954,1954,0.0,732,216,948,948,0,948,1,1,0,3,1,5,1,1956.0,1,280,0,36,0,0,0,119000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1315,85.0,11075,1969,1969,0.0,500,176,952,1092,1020,2112,0,2,1,4,1,9,2,1969.0,2,576,280,0,0,0,0,206900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1316,61.0,10226,2008,2008,270.0,0,1622,1622,1630,0,1630,1,2,0,3,1,8,1,2008.0,3,860,172,42,0,0,0,295493,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1317,47.0,4230,2006,2007,0.0,0,1352,1352,1352,0,1352,0,2,0,2,1,5,1,2006.0,2,466,0,241,0,0,0,208900,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1318,0.0,14781,2001,2002,178.0,0,1753,1753,1787,0,1787,0,2,0,3,1,7,1,2001.0,3,748,198,150,0,0,0,275000,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1319,75.0,10215,1954,1954,132.0,492,372,864,948,0,948,0,1,0,3,1,5,0,1954.0,1,248,0,0,0,0,0,111000,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1320,70.0,8400,1957,1957,0.0,189,628,1478,1478,0,1478,1,1,1,3,1,6,2,1957.0,2,442,114,0,0,216,0,156500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
1321,0.0,6627,1949,1950,0.0,0,0,0,720,0,720,0,1,0,2,1,4,0,1955.0,1,287,0,0,0,0,0,72500,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0
1322,107.0,10186,1992,1992,0.0,674,76,750,1061,862,1923,1,2,1,3,1,8,1,1992.0,2,564,240,39,0,0,0,190000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1323,50.0,5330,1940,1950,0.0,280,140,420,708,0,708,0,1,0,2,1,5,0,0.0,0,0,164,0,0,0,0,82500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1324,75.0,9986,2006,2007,428.0,0,1795,1795,1795,0,1795,0,2,0,2,1,7,1,2007.0,3,895,0,49,0,0,0,147000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
1325,40.0,3636,1922,1950,0.0,0,796,796,796,0,796,0,1,0,2,1,5,0,0.0,0,0,0,0,100,0,0,55000,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
1326,70.0,4270,1931,2006,0.0,544,0,544,774,0,774,0,1,0,3,1,6,0,0.0,0,0,0,0,286,0,0,79000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1327,60.0,6600,1982,2008,0.0,641,175,816,816,0,816,0,1,0,3,1,5,1,1982.0,1,264,0,0,0,0,0,130500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1328,60.0,10440,1920,1950,0.0,493,1017,1510,1584,1208,2792,0,2,0,5,1,8,2,1920.0,2,520,0,547,0,480,0,256000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1329,63.0,9084,1998,1998,0.0,0,935,935,955,677,1632,0,2,1,3,1,8,1,1998.0,2,462,0,28,0,0,0,176500,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1330,85.0,10000,2006,2006,410.0,0,1588,1588,1588,0,1588,0,2,0,3,1,7,1,2006.0,3,825,144,45,0,0,0,227000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1331,55.0,10780,1976,1976,0.0,483,428,911,954,0,954,0,1,0,3,1,6,0,1976.0,2,576,0,0,0,0,0,132500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1332,67.0,8877,1938,1958,0.0,690,126,816,816,0,816,1,1,0,2,1,3,1,1958.0,1,288,0,0,0,0,0,100000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
1333,60.0,7200,1938,1995,0.0,0,803,803,803,557,1360,0,1,1,2,1,6,0,1951.0,1,297,0,65,190,0,0,125500,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1334,24.0,2368,1970,1970,312.0,765,0,765,765,600,1365,0,1,1,3,1,7,0,1970.0,2,440,0,36,0,0,0,125000,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1335,80.0,9650,1977,1977,360.0,686,664,1350,1334,0,1334,0,2,0,2,1,6,1,1977.0,2,630,0,16,0,0,0,167900,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
1336,87.0,9246,1973,1973,564.0,0,1656,1656,1656,0,1656,0,2,0,4,2,8,0,1973.0,2,506,0,211,0,0,0,135000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1337,153.0,4118,1941,1950,0.0,0,693,693,693,0,693,0,1,0,2,1,4,0,0.0,0,0,0,20,0,0,0,52500,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
1338,95.0,13450,2002,2002,0.0,700,216,916,920,941,1861,1,2,1,3,1,8,0,2002.0,2,492,146,91,0,0,0,200000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1339,120.0,9560,1972,1972,0.0,360,504,864,864,0,864,0,1,0,3,1,5,0,1972.0,1,288,0,0,0,0,0,128500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
1340,70.0,8294,1971,1971,0.0,0,858,858,872,0,872,0,1,0,3,1,5,0,1974.0,4,480,0,0,0,0,0,123000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1341,66.0,13695,2003,2004,0.0,814,300,1114,1114,0,1114,1,1,0,3,1,6,0,2004.0,2,576,0,78,0,0,0,155000,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1342,0.0,9375,2002,2002,149.0,0,1284,1284,1284,885,2169,0,2,1,3,1,7,1,2002.0,2,647,192,87,0,0,0,228500,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1343,57.0,7558,1928,1950,0.0,0,896,896,1172,741,1913,0,1,1,3,1,9,1,1929.0,2,342,0,0,0,0,0,177000,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
1344,85.0,11103,2006,2006,0.0,0,728,728,728,728,1456,0,2,1,3,1,8,1,2006.0,2,440,0,0,0,0,0,155835,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1345,50.0,6000,1920,1950,0.0,250,710,960,960,0,960,0,1,0,2,1,5,0,1997.0,1,308,0,0,168,0,0,108500,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1346,0.0,20781,1968,2003,0.0,297,1203,1568,2156,0,2156,0,2,0,3,1,9,1,1968.0,2,508,0,80,0,0,0,262500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
1347,93.0,15306,2006,2007,100.0,80,1652,1732,1776,0,1776,1,2,0,3,1,7,1,2006.0,3,712,0,0,0,0,0,283463,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1348,0.0,16196,1998,1998,0.0,1443,39,1482,1494,0,1494,1,2,0,3,1,5,1,1998.0,2,514,402,25,0,0,0,215000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1349,50.0,5250,1872,1987,0.0,259,425,684,938,1215,2358,0,2,0,4,1,8,0,0.0,0,0,0,54,20,0,0,122000,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0
1350,91.0,11643,1969,1969,368.0,500,748,1248,1338,1296,2634,1,2,2,6,2,12,0,1969.0,4,968,0,0,0,0,0,200000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1351,70.0,9247,1962,1962,318.0,319,539,858,858,858,1716,0,1,1,4,1,8,1,1962.0,2,490,0,84,0,120,0,171000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1352,50.0,6000,1937,2000,0.0,0,698,698,786,390,1176,0,1,0,2,1,4,0,1999.0,2,624,210,0,0,0,0,134900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1353,56.0,14720,1995,1996,579.0,816,1217,2033,2053,1185,3238,1,2,1,4,1,9,1,1996.0,3,666,283,86,0,0,0,410000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1354,0.0,10316,2000,2000,0.0,735,257,992,992,873,1865,1,2,1,3,1,7,1,2000.0,3,839,0,184,0,0,0,235000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1355,102.0,10192,1968,1992,143.0,0,570,570,1222,698,1920,0,3,0,4,1,8,1,1968.0,2,487,0,98,0,0,0,170000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1356,0.0,9477,1966,1966,65.0,340,524,864,892,0,892,0,1,0,3,1,5,0,1966.0,1,264,0,0,0,0,0,110000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1357,0.0,12537,1971,2008,0.0,734,344,1078,1078,0,1078,1,1,1,3,1,6,1,1971.0,2,500,0,0,0,0,0,149900,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1358,0.0,2117,2000,2000,216.0,378,378,756,769,804,1573,0,2,1,3,1,5,0,2000.0,2,440,0,32,0,0,0,177500,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1359,129.0,16737,2004,2005,66.0,1447,533,1980,1980,0,1980,1,2,0,3,1,8,1,2004.0,3,770,194,45,0,0,0,315000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1360,51.0,9842,1921,1998,0.0,0,612,612,990,1611,2601,0,3,1,4,1,8,0,1998.0,2,621,183,0,301,0,0,189000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
1361,124.0,16158,2005,2005,16.0,1274,256,1530,1530,0,1530,1,2,0,3,1,7,1,2005.0,2,430,168,36,0,0,0,260000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1362,0.0,12513,1920,2007,0.0,0,715,715,1281,457,1738,0,2,0,4,1,7,1,1920.0,1,368,55,0,0,0,0,104900,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1363,73.0,8499,2006,2007,0.0,0,616,616,616,796,1412,0,2,1,3,1,6,1,2007.0,2,432,0,36,0,0,0,156932,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1364,30.0,3180,2005,2005,0.0,0,600,600,520,600,1200,0,2,1,2,1,4,0,2005.0,2,480,0,166,0,0,0,144152,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1365,0.0,7500,2000,2000,0.0,533,281,814,814,860,1674,1,2,1,3,1,7,0,2000.0,2,663,0,96,0,0,0,216000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1366,68.0,9179,1999,1999,158.0,633,240,873,882,908,1790,1,2,1,3,1,7,0,1999.0,2,588,0,88,0,0,0,193000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1367,41.0,2665,1977,1977,0.0,548,36,757,925,550,1475,0,2,0,4,1,6,1,1977.0,1,336,104,26,0,0,0,127000,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
1368,0.0,4435,2003,2004,170.0,685,163,848,848,0,848,1,1,0,1,1,4,0,2003.0,2,420,140,0,0,0,0,144000,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1369,48.0,10635,2003,2003,171.0,370,315,1657,1668,0,1668,1,2,0,3,1,8,1,2003.0,2,502,0,262,0,0,0,232000,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1370,90.0,5400,1920,1950,0.0,315,420,840,840,534,1374,0,1,0,2,1,6,0,1967.0,1,338,0,0,198,0,0,105000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1371,80.0,9600,1955,1996,0.0,831,161,992,1661,0,1661,1,1,0,3,1,8,1,1955.0,1,377,0,28,0,178,0,165500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1372,75.0,9750,1998,1998,0.0,975,133,1108,1108,989,2097,1,2,1,3,1,8,1,1998.0,2,583,253,170,0,0,0,274300,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1373,0.0,11400,2001,2002,705.0,1282,1351,2633,2633,0,2633,1,2,1,2,1,8,2,2001.0,3,804,314,140,0,0,0,466500,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
1374,85.0,10625,2005,2005,0.0,0,1026,1026,1026,932,1958,0,2,1,3,1,9,1,2005.0,3,936,154,210,0,0,0,250000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1375,89.0,10991,2007,2007,80.0,0,1571,1571,1571,0,1571,0,2,0,3,1,7,1,2007.0,3,722,100,36,0,0,0,239000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
